Wall time,Step,Value
1690908453.5430818,8118,0.0662907063961029
1690908465.7922497,12177,0.06396536529064178
1690908478.3591924,16236,0.07047927379608154
1690908491.5701962,20295,0.051545776426792145
1690908504.383776,24354,0.07550488412380219
1690908518.380446,28413,0.0817529708147049
1690908530.679492,32472,0.05752727761864662
1690908542.6280644,36531,0.042541295289993286
1690908555.0334423,40590,0.049753639847040176
1690908567.7261481,44649,0.04090438783168793
1690908579.7637029,48708,0.034068379551172256
1690908591.155156,52767,0.018257111310958862
1690908603.5499573,56826,0.01926000416278839
1690908615.6823657,60885,0.01586293801665306
1690908627.2379282,64944,0.015240134671330452
1690908640.025785,69003,0.016390692442655563
1690908652.6326647,73062,0.01526612602174282
1690908665.031478,77121,0.015725821256637573
1690908677.6236823,81180,0.012191757559776306
1690908690.9222748,85239,0.017260828986763954
1690908704.2355528,89298,0.016328519210219383
1690908717.4305358,93357,0.01675047166645527
1690908731.551495,97416,0.014436553232371807
1690908799.2029836,101475,0.015358468517661095
1690908812.1338685,105534,0.014370386488735676
1690908824.965349,109593,0.015428685583174229
1690908837.9550161,113652,0.015339094214141369
1690908849.912865,117711,0.01592283695936203
1690908861.9578736,121770,0.013185126706957817
1690908874.5092695,125829,0.015478529967367649
1690908886.4080584,129888,0.01708010584115982
1690908899.6284492,133947,0.021257176995277405
1690908912.3642797,138006,0.016355132684111595
1690908925.6177988,142065,0.023120544850826263
1690908938.2169716,146124,0.015979647636413574
1690908950.5387654,150183,0.020056307315826416
1690908963.2413828,154242,0.020650478079915047
1690908976.3099983,158301,0.029674038290977478
1690908988.6719546,162360,0.021050218492746353
1690909002.4131608,166419,0.02907426655292511
1690909015.309221,170478,0.029941309243440628
1690909027.4200907,174537,0.021579977124929428
1690909038.979531,178596,0.023586904630064964
1690909051.4062006,182655,0.024849288165569305
1690909063.2673297,186714,0.021948212757706642
1690909075.7435555,190773,0.038008663803339005
1690909088.1584694,194832,0.028206024318933487
1690909100.6279788,198891,0.02427343651652336
1690909113.3202007,202950,0.02192489430308342
1690909127.175262,207009,0.03317829221487045
1690909141.0806088,211068,0.025617733597755432
1690909154.8681977,215127,0.03265221416950226
1690909168.7975757,219186,0.02262984961271286
1690909182.2568474,223245,0.0294645968824625
1690909195.769424,227304,0.03231225162744522
1690909210.407566,231363,0.03554230555891991
1690909222.7169955,235422,0.03688383847475052
1690909235.6445272,239481,0.022683368995785713
1690909247.252428,243540,0.05151621252298355
1690909259.143725,247599,0.026707448065280914
1690909270.6822932,251658,0.021099871024489403
1690909282.1711373,255717,0.022416844964027405
1690909294.3501232,259776,0.028330188244581223
1690909307.2241073,263835,0.04314298927783966
1690909319.690895,267894,0.035327013581991196
1690909332.4332836,271953,0.030731823295354843
