Wall time,Step,Value
1690908453.5430818,8118,-0.00012290477752685547
1690908465.7922497,12177,0.3770434856414795
1690908478.3591924,16236,0.40266984701156616
1690908491.5701962,20295,0.2275208830833435
1690908504.383776,24354,0.33403927087783813
1690908518.380446,28413,0.227897047996521
1690908530.679492,32472,0.20244711637496948
1690908542.6280644,36531,0.2444639801979065
1690908555.0344446,40590,0.25265759229660034
1690908567.727148,44649,0.08800065517425537
1690908579.7637029,48708,0.07796090841293335
1690908591.155156,52767,0.24029666185379028
1690908603.5499573,56826,0.11177390813827515
1690908615.6823657,60885,0.17281430959701538
1690908627.2379282,64944,0.21604818105697632
1690908640.025785,69003,0.2563158869743347
1690908652.6326647,73062,0.19624412059783936
1690908665.031478,77121,0.19099211692810059
1690908677.6236823,81180,0.27880364656448364
1690908690.9222748,85239,0.2699093222618103
1690908704.2355528,89298,0.3385949730873108
1690908717.4305358,93357,0.10759860277175903
1690908731.5524957,97416,0.15148717164993286
1690908799.2029836,101475,0.16167819499969482
1690908812.1348681,105534,0.18083477020263672
1690908824.965349,109593,0.19372320175170898
1690908837.9550161,113652,0.26472896337509155
1690908849.912865,117711,0.2676558494567871
1690908861.9578736,121770,0.2340720295906067
1690908874.5102692,125829,0.22275298833847046
1690908886.4080584,129888,0.2524285912513733
1690908899.6294477,133947,0.24441540241241455
1690908912.3642797,138006,0.16776353120803833
1690908925.6177988,142065,0.19988012313842773
1690908938.2169716,146124,0.1316184401512146
1690908950.5387654,150183,0.2194303274154663
1690908963.2413828,154242,0.14150124788284302
1690908976.3099983,158301,0.20221495628356934
1690908988.6719546,162360,0.2589687705039978
1690909002.414161,166419,0.09639906883239746
1690909015.309221,170478,0.13373678922653198
1690909027.4200907,174537,0.15121102333068848
1690909038.979531,178596,0.20897650718688965
1690909051.4062006,182655,0.2945590019226074
1690909063.2673297,186714,0.23020201921463013
1690909075.7435555,190773,0.2151128053665161
1690909088.1594698,194832,0.19598549604415894
1690909100.6279788,198891,0.22273284196853638
1690909113.3202007,202950,0.29278749227523804
1690909127.175262,207009,0.20744186639785767
1690909141.0806088,211068,0.1227719783782959
1690909154.8681977,215127,0.20404052734375
1690909168.7975757,219186,0.27825331687927246
1690909182.2568474,223245,0.11122238636016846
1690909195.769424,227304,0.24360227584838867
1690909210.407566,231363,0.12363719940185547
1690909222.7169955,235422,0.2135874629020691
1690909235.6445272,239481,0.11674833297729492
1690909247.2534297,243540,0.14181172847747803
1690909259.143725,247599,0.11444240808486938
1690909270.6822932,251658,0.28391265869140625
1690909282.1711373,255717,0.10656106472015381
1690909294.3501232,259776,0.2371004819869995
1690909307.2241073,263835,0.15136373043060303
1690909319.691895,267894,0.2178904414176941
1690909332.4332836,271953,0.06510192155838013
1690909344.6265466,276012,0.16685467958450317
1690909357.353788,280071,0.06066131591796875
1690909370.3349767,284130,0.04996079206466675
1690909383.1673815,288189,0.1752825379371643
1690909395.758388,292248,0.13640624284744263
1690909408.5010788,296307,0.16072559356689453
1690909422.5813723,300366,0.31000858545303345
1690909436.7170277,304425,0.19704562425613403
1690909450.535506,308484,0.20437180995941162
1690909463.860418,312543,0.17700296640396118
1690909476.8871202,316602,0.11147969961166382
1690909489.8848488,320661,0.17709439992904663
1690909502.7148664,324720,0.18526047468185425
1690909515.9403195,328779,0.09043914079666138
1690909528.9766054,332838,0.18750900030136108
1690909542.2145774,336897,0.08649134635925293
1690909555.136998,340956,0.1547536849975586
1690909567.9636343,345015,0.13203924894332886
1690909581.237757,349074,0.09303522109985352
1690909593.865459,353133,0.1845766305923462
1690909610.48465,357192,0.14235162734985352
1690909623.3709128,361251,0.0892188549041748
1690909636.387714,365310,0.132845938205719
