Wall time,Step,Value
1690995328.9711342,4096,2103.0
1690995333.2667394,6144,1861.0299072265625
1690995337.6125546,8192,1879.222412109375
1690995341.9135053,10240,1570.137939453125
1690995346.2842155,12288,968.1693115234375
1690995350.7063577,14336,1012.1613159179688
1690995355.1005116,16384,870.833984375
1690995359.4749107,18432,646.0859375
1690995363.8432298,20480,683.1670532226562
1690995368.2732792,22528,340.1077880859375
1690995372.695884,24576,941.318115234375
1690995377.0631065,26624,664.8327026367188
1690995381.3433309,28672,892.1099853515625
1690995385.6428747,30720,1098.4569091796875
1690995390.0188448,32768,1164.0850830078125
1690995394.4628556,34816,924.5936889648438
1690995398.8768709,36864,565.16796875
1690995403.237219,38912,1068.601318359375
1690995407.7303026,40960,1125.102294921875
1690995412.2138095,43008,1145.501708984375
1690995416.6178653,45056,928.0252685546875
1690995421.085543,47104,1653.0234375
1690995425.4818265,49152,1268.027099609375
1690995429.7819626,51200,1316.80517578125
1690995434.272463,53248,1575.0220947265625
1690995438.6993334,55296,1555.2314453125
1690995443.0810425,57344,1082.2210693359375
1690995447.5644035,59392,1222.131103515625
1690995451.9141078,61440,1374.792724609375
1690995456.724577,63488,1317.596435546875
1690995461.505824,65536,1480.2852783203125
1690995466.4753458,67584,1152.08544921875
1690995471.2436352,69632,1387.193115234375
1690995476.1457415,71680,1420.0120849609375
1690995481.0111036,73728,558.3831176757812
1690995485.7699945,75776,1277.7037353515625
1690995490.4525006,77824,1310.3388671875
1690995495.1180313,79872,1536.431640625
1690995499.7353115,81920,1700.46630859375
1690995504.2356842,83968,959.6048583984375
1690995508.6416237,86016,1153.2445068359375
1690995513.006035,88064,1628.4205322265625
1690995517.406358,90112,1829.39697265625
1690995521.767576,92160,1601.4085693359375
1690995526.2295804,94208,1320.9822998046875
1690995530.6216662,96256,1407.4354248046875
1690995535.0302489,98304,1306.11767578125
1690995539.4989815,100352,1528.570556640625
1690995543.9936614,102400,1625.2210693359375
1690995548.3794477,104448,1587.565185546875
1690995552.888942,106496,1589.0623779296875
1690995557.3408122,108544,1391.1572265625
1690995561.8043518,110592,1430.14501953125
1690995566.1929946,112640,1830.860107421875
1690995570.5989192,114688,1663.25732421875
1690995574.9177227,116736,2047.91552734375
1690995579.3563504,118784,1588.8072509765625
1690995583.8302007,120832,2200.3935546875
1690995588.2800746,122880,1761.1134033203125
1690995592.6302004,124928,2016.287353515625
1690995596.9893293,126976,1812.6683349609375
1690995601.3815556,129024,1575.9053955078125
1690995605.8288472,131072,1231.2230224609375
1690995610.256299,133120,1813.8773193359375
1690995614.8070092,135168,1379.406005859375
1690995619.3542924,137216,1925.218505859375
1690995624.0041807,139264,1586.83203125
1690995628.4015586,141312,1540.38720703125
1690995632.7464979,143360,2246.0859375
1690995637.0278738,145408,2001.499755859375
1690995641.3502052,147456,2091.649658203125
1690995645.8218932,149504,2068.885498046875
1690995650.3269708,151552,1906.0413818359375
1690995654.7487457,153600,2031.4849853515625
1690995659.1105752,155648,2280.0849609375
1690995663.4998755,157696,1654.52734375
1690995667.8659525,159744,1924.9464111328125
1690995672.4221673,161792,2095.616455078125
1690995676.9231122,163840,1838.8345947265625
1690995681.5137937,165888,1832.4742431640625
1690995685.9467683,167936,1935.4339599609375
1690995690.4063306,169984,1882.49072265625
1690995694.8138244,172032,1594.828125
1690995699.3133037,174080,1830.8133544921875
1690995703.805449,176128,1899.4761962890625
1690995708.3234985,178176,2022.0909423828125
1690995712.733298,180224,1952.1031494140625
1690995717.1072714,182272,1382.2398681640625
1690995721.647395,184320,1707.1961669921875
1690995726.033537,186368,1945.50732421875
1690995730.5064764,188416,1755.5430908203125
1690995735.0796015,190464,1968.328125
1690995739.5556116,192512,2019.7777099609375
1690995744.0662804,194560,2016.942138671875
1690995748.5533636,196608,1959.9237060546875
1690995753.1316595,198656,2149.455078125
1690995757.6900268,200704,1838.9637451171875
1690995762.237152,202752,1591.81201171875
1690995766.739242,204800,2265.52734375
1690995771.207509,206848,2041.68994140625
1690995775.7377217,208896,1894.8074951171875
1690995780.2076142,210944,1709.5087890625
1690995784.6666663,212992,2082.481201171875
1690995789.1597896,215040,1943.184326171875
1690995793.7282543,217088,1915.97705078125
1690995798.2615726,219136,2217.6669921875
1690995802.670245,221184,2215.206787109375
1690995807.2194948,223232,2047.314697265625
1690995811.650221,225280,2184.99365234375
1690995816.1161773,227328,2173.8779296875
1690995820.6330404,229376,1947.1510009765625
1690995825.11445,231424,1935.14697265625
1690995829.7004824,233472,1937.829345703125
1690995834.0686305,235520,2275.577880859375
1690995838.48984,237568,2545.684326171875
1690995842.9508817,239616,2196.068359375
1690995847.4672534,241664,2056.601806640625
1690995852.063714,243712,1977.03369140625
1690995856.661778,245760,2006.646484375
1690995861.1594846,247808,2185.838134765625
1690995865.5539825,249856,2058.90087890625
1690995870.0560856,251904,2109.805908203125
1690995874.5555098,253952,2089.091064453125
1690995879.0118275,256000,2104.580322265625
1690995883.484778,258048,2338.180419921875
1690995888.0456588,260096,2041.317138671875
1690995892.473367,262144,2435.74951171875
1690995896.9289315,264192,1995.2139892578125
1690995901.4483578,266240,1999.3076171875
1690995905.932039,268288,2363.197509765625
1690995910.4678955,270336,2194.111572265625
1690995915.0608647,272384,2201.650390625
1690995919.6146128,274432,2139.703125
1690995924.029322,276480,2182.25634765625
1690995928.4797292,278528,2074.800048828125
1690995932.8972566,280576,2313.795166015625
1690995937.2911775,282624,2311.701416015625
1690995941.7110674,284672,2282.08544921875
1690995946.120152,286720,2183.762939453125
1690995950.5123165,288768,2418.181884765625
1690995954.901377,290816,2258.586181640625
1690995959.228926,292864,1937.69677734375
1690995963.6170125,294912,1961.9041748046875
1690995967.9863415,296960,2036.1015625
1690995972.3773956,299008,1925.4461669921875
1690995976.7442923,301056,2188.648193359375
1690995981.2044377,303104,1941.1766357421875
1690995985.591334,305152,2193.138916015625
1690995989.9340525,307200,2152.900146484375
1690995994.3987484,309248,2072.7294921875
1690995998.7800062,311296,2373.520751953125
1690996003.1769924,313344,2521.444091796875
1690996007.6839192,315392,1935.058349609375
1690996012.0837216,317440,2157.571044921875
1690996016.4754355,319488,2054.20068359375
1690996020.9305143,321536,2278.35791015625
1690996025.3669987,323584,2062.54248046875
1690996029.7945538,325632,2140.996337890625
1690996034.2722154,327680,2335.329345703125
1690996038.7013638,329728,2152.749267578125
1690996043.1939251,331776,2004.975830078125
1690996047.6763113,333824,2170.04638671875
1690996052.1387575,335872,2212.39208984375
1690996056.4353452,337920,2081.6357421875
1690996060.8638556,339968,2441.11865234375
1690996065.3925924,342016,1988.1529541015625
1690996069.8621564,344064,2148.419189453125
1690996074.2446067,346112,2464.895751953125
1690996078.6554432,348160,1757.184814453125
1690996083.0553374,350208,2175.001953125
1690996087.412321,352256,2550.13525390625
1690996091.8636298,354304,2203.47314453125
1690996096.2792087,356352,2255.54052734375
1690996100.63622,358400,2058.052001953125
1690996105.1187258,360448,2175.084716796875
1690996109.668585,362496,2386.525390625
1690996114.114066,364544,2103.725341796875
1690996118.548655,366592,2212.1669921875
1690996122.9033453,368640,2205.394775390625
1690996127.519066,370688,1978.718017578125
1690996132.2029004,372736,2289.482177734375
1690996136.7012289,374784,2295.516845703125
1690996141.1807413,376832,2150.555419921875
1690996145.6775293,378880,1894.8719482421875
1690996150.125576,380928,2384.1083984375
1690996154.5749605,382976,2289.331787109375
1690996159.132763,385024,2464.433349609375
1690996163.5612493,387072,1858.666748046875
1690996168.0247672,389120,2276.750244140625
1690996172.4195588,391168,2193.0234375
1690996176.8243365,393216,1855.50732421875
1690996181.1740556,395264,2500.2548828125
1690996185.538987,397312,2389.8212890625
1690996190.0518148,399360,2311.391845703125
1690996194.4584577,401408,1929.9136962890625
1690996198.753327,403456,2297.753173828125
1690996203.1184292,405504,2075.45263671875
1690996207.4921174,407552,2251.695068359375
1690996211.9909656,409600,2107.519775390625
1690996216.3989184,411648,2215.5146484375
1690996220.837265,413696,2253.320068359375
1690996225.1187773,415744,2188.7412109375
1690996229.470355,417792,2240.900390625
1690996233.8541281,419840,2167.15576171875
1690996238.2454658,421888,2264.41455078125
1690996242.608265,423936,2179.373779296875
1690996247.0477486,425984,2371.000732421875
1690996251.4761677,428032,2029.670166015625
1690996255.8438547,430080,2235.4189453125
1690996260.217495,432128,2266.869873046875
1690996264.559824,434176,1913.6014404296875
1690996268.91004,436224,2370.908203125
1690996273.2226737,438272,2266.32861328125
1690996277.584352,440320,2010.123291015625
1690996281.9295406,442368,2366.773681640625
1690996286.307244,444416,2184.988037109375
1690996290.7203155,446464,1860.4488525390625
1690996295.1842775,448512,1939.311767578125
1690996299.518225,450560,2331.892578125
1690996303.8978546,452608,2007.263671875
1690996308.225808,454656,2412.875244140625
1690996312.6499548,456704,2049.815673828125
1690996317.0216982,458752,2443.271240234375
1690996321.4818416,460800,2084.33544921875
1690996325.8152618,462848,2310.340576171875
1690996330.1742775,464896,2154.817626953125
1690996334.559264,466944,2092.711669921875
1690996338.9295282,468992,2026.6317138671875
1690996343.3108761,471040,2121.84326171875
1690996347.6978006,473088,2096.861083984375
1690996351.9832048,475136,2103.231689453125
1690996356.3394194,477184,2133.14453125
1690996360.7128615,479232,2469.822998046875
1690996365.0521715,481280,2032.126220703125
1690996369.4533765,483328,2030.3953857421875
1690996373.8032467,485376,2071.310546875
1690996378.1822007,487424,1761.796142578125
1690996382.6020896,489472,2438.88330078125
1690996386.9813488,491520,1958.06396484375
1690996391.3481636,493568,2181.372314453125
1690996395.7313564,495616,2226.816162109375
1690996400.135037,497664,1912.9185791015625
1690996404.4279532,499712,2144.6181640625
1690996408.7615807,501760,2151.239013671875
1690996417.5056794,505856,2117.93994140625
1690996421.9013422,507904,2401.061767578125
1690996426.2869842,509952,2394.689697265625
1690996430.7795205,512000,1800.125244140625
1690996435.0740745,514048,2236.7958984375
1690996439.5020354,516096,2135.490478515625
1690996443.8987415,518144,2137.56005859375
1690996448.3725102,520192,2575.288330078125
1690996452.701872,522240,2280.269775390625
1690996457.1616528,524288,2207.11767578125
1690996461.5600452,526336,1796.1253662109375
1690996465.9051933,528384,2468.35595703125
1690996470.2180457,530432,2048.033935546875
1690996474.5947042,532480,1881.3106689453125
1690996478.9106855,534528,1874.7196044921875
1690996483.2560644,536576,1870.472412109375
1690996487.636269,538624,2257.985595703125
1690996492.1726282,540672,2003.1607666015625
1690996496.5582743,542720,2488.73046875
1690996500.9573517,544768,2331.938720703125
1690996505.2253823,546816,2444.017333984375
1690996509.6199458,548864,2181.225830078125
1690996513.992565,550912,2309.790771484375
1690996518.378932,552960,2156.959716796875
1690996522.71647,555008,2029.66015625
1690996527.103646,557056,2407.6259765625
1690996531.3846211,559104,2131.4013671875
1690996535.734684,561152,2212.822998046875
1690996540.1406226,563200,1887.21044921875
1690996544.5081427,565248,1648.4404296875
1690996548.852721,567296,2095.0
1690996553.3037395,569344,2038.7960205078125
1690996557.654098,571392,2182.246337890625
1690996561.99504,573440,2162.97998046875
1690996566.388648,575488,2236.157470703125
1690996570.7717896,577536,2362.0390625
1690996575.2420852,579584,2022.0855712890625
1690996579.5707805,581632,2209.54736328125
1690996584.3332229,583680,2368.037841796875
1690996588.71634,585728,2071.70849609375
1690996593.039149,587776,2178.891357421875
1690996597.4001913,589824,2277.12890625
1690996601.7780714,591872,2274.1005859375
1690996606.1020336,593920,2149.234375
1690996610.3989103,595968,2292.1240234375
1690996614.828975,598016,1873.6640625
1690996619.2056327,600064,2010.873779296875
1690996623.7132795,602112,2229.4345703125
1690996628.0943465,604160,2269.292236328125
1690996632.4532487,606208,2366.297607421875
1690996636.9358242,608256,1880.51123046875
1690996641.329052,610304,1860.9984130859375
1690996645.669497,612352,2313.02294921875
1690996650.0440037,614400,1880.06494140625
1690996654.4518645,616448,2153.07568359375
1690996658.8257408,618496,2233.293212890625
1690996663.1619103,620544,2460.00146484375
1690996667.5689409,622592,2187.658203125
1690996672.0487711,624640,2140.10400390625
1690996676.4643207,626688,2118.023193359375
1690996680.8987014,628736,1934.449951171875
1690996685.206648,630784,1705.5286865234375
1690996689.6246872,632832,1697.16796875
1690996693.953042,634880,1950.8560791015625
1690996698.3332572,636928,1955.8646240234375
1690996702.7414336,638976,2072.94287109375
1690996707.1213133,641024,2356.22998046875
1690996711.458739,643072,1877.6695556640625
1690996715.8154292,645120,1801.051025390625
1690996720.139482,647168,2007.6114501953125
1690996724.4906864,649216,2243.046875
1690996728.881725,651264,2208.664306640625
1690996733.410947,653312,2121.7041015625
1690996737.7192252,655360,1983.157470703125
1690996742.0340142,657408,1667.97119140625
1690996746.3958168,659456,2329.944580078125
1690996750.7985892,661504,2345.13720703125
1690996756.1161618,663552,1937.701171875
1690996760.837998,665600,2166.08203125
1690996765.539876,667648,1908.171142578125
1690996769.9695086,669696,2700.576171875
1690996774.5559564,671744,2071.36669921875
1690996778.8905041,673792,1860.079833984375
1690996783.2147834,675840,2065.962158203125
1690996787.5301476,677888,2550.43115234375
1690996791.9082472,679936,1645.654541015625
1690996796.2167156,681984,2473.4375
1690996800.5305893,684032,2151.583984375
1690996804.977913,686080,2016.147216796875
1690996809.3721504,688128,1907.61328125
1690996813.6983433,690176,2243.592041015625
1690996818.0744228,692224,2005.424072265625
1690996822.6137779,694272,2116.808349609375
1690996826.9677198,696320,1742.9163818359375
1690996831.2921984,698368,2086.90673828125
1690996835.6772828,700416,2274.03369140625
1690996839.9804237,702464,2135.655029296875
1690996844.2464273,704512,2388.078125
1690996848.5914164,706560,1874.7274169921875
1690996853.0268316,708608,1608.732177734375
1690996857.368949,710656,2169.745361328125
1690996861.6854181,712704,1890.5001220703125
1690996866.113011,714752,1840.20849609375
1690996870.3781266,716800,2673.956298828125
1690996874.6586423,718848,1446.46875
1690996879.013544,720896,2043.011474609375
